Date,AAPL,GOOG,MSFT
2019-07-25,49.78129578,56.40333557,132.9248962
2019-07-26,49.95443344,62.29666138,134.0153198
2019-07-29,50.42093658,61.74863052,133.7213898
2019-07-30,50.20452118,61.03768158,133.0766144
2019-07-31,51.22888947,60.61619949,129.2080688
2019-08-01,50.12034988,60.23406982,130.9052887
2019-08-02,49.05989456,59.48576355,129.8053894
2019-08-05,46.49171829,57.40972137,125.3584976
2019-08-06,47.37182236,58.28806305,127.7099533
2019-08-07,47.86237335,58.48934174,128.2693939
2019-08-08,48.91801834,60.02433014,131.6922913
2019-08-09,48.51491165,59.18783569,130.5734558
2019-08-12,48.39181137,58.52521515,128.7529297
2019-08-13,50.44112778,59.64917374,131.4173584
2019-08-14,48.93974686,58.00608063,127.4597092
2019-08-15,48.69595337,58.15404892,127.1743774
2019-08-16,49.84492493,58.66919708,129.5051422
2019-08-19,50.77422714,59.70796204,131.6741791
2019-08-20,50.77664185,58.9227829,130.5801239
2019-08-21,51.32699203,59.34925461,132.0356598
2019-08-22,51.28354645,59.26356125,131.0748291
2019-08-23,48.91320419,57.35840607,126.8984756
2019-08-26,49.84251785,58.2352562,128.8582458
2019-08-27,49.28009033,58.18294144,129.134079
2019-08-28,49.61078644,58.34137344,128.9629059
2019-08-29,50.45078659,59.42897034,131.3983154
2019-08-30,50.38560486,59.19231415,131.1509399
2019-09-03,49.65181351,58.21034241,129.4195099
2019-09-04,50.49422455,58.8590126,130.9321442
2019-09-05,51.48147583,60.35214615,133.234375
2019-09-06,51.47665787,60.03080368,132.3305969
2019-09-09,51.69630432,60.00490189,130.8274994
2019-09-10,52.30699921,60.08411026,129.45755
2019-09-11,53.97009277,60.79007339,129.4956055
2019-09-12,53.84940338,61.49155426,130.8274994
2019-09-13,52.80181885,61.75610733,130.6372223
2019-09-16,53.07940674,61.3445816,129.6954193
2019-09-17,53.27251053,61.23746872,130.7038269
2019-09-18,53.77217102,61.39988327,131.7788391
2019-09-19,53.33526611,61.71375275,134.2047272
2019-09-20,52.55560684,61.27632523,132.6540527
2019-09-23,52.79458237,61.48059464,132.3686523
2019-09-24,52.54354477,60.71982574,130.6942902
2019-09-25,53.35216904,62.1028595,132.5778961
2019-09-26,53.07699585,61.84727859,132.749176
2019-09-27,52.81872177,61.0351944,131.0272675
2019-09-30,54.0618248,60.73178482,132.2640228
2019-10-01,54.21147537,60.03927231,130.3993683
2019-10-02,52.85250854,58.62086868,128.0971375
2019-10-03,53.30148315,59.17885971,129.6477966
2019-10-04,54.79562378,60.23357391,131.3983154
2019-10-07,54.80768967,60.16780853,130.4469757
2019-10-08,54.16560364,59.24363327,129.0675354
2019-10-09,54.80044556,59.90027618,131.5124969
2019-10-10,55.53906631,60.21712875,132.3305969
2019-10-11,57.01631165,60.5549202,132.8823853
2019-10-14,56.93424606,60.63911438,132.758728
2019-10-15,56.80148315,61.92798615,134.6803894
2019-10-16,56.57217026,61.95937347,133.5768433
2019-10-17,56.79182053,62.42918777,132.8918762
2019-10-18,57.06459045,62.051548,130.7228241
2019-10-21,58.05425262,62.08442307,131.6931763
2019-10-22,57.92148972,61.91752625,129.733429
2019-10-23,58.69873047,62.7311058,130.561142
2019-10-24,58.79527283,62.82376862,133.1297302
2019-10-25,59.51942825,63.03002548,133.8812714
2019-10-28,60.11561966,64.26907349,137.1728973
2019-10-29,58.72529602,62.90497589,135.8790741
2019-10-30,58.71803665,62.83871078,137.5724335
2019-10-31,60.04563522,62.7799263,136.392807
2019-11-01,61.7497673,63.45898438,136.7257538
2019-11-04,62.15528488,64.33732605,137.5153961
2019-11-05,62.065979,64.37020874,137.4297485
2019-11-06,62.09252548,64.35874939,137.0492096
2019-11-07,62.80915451,65.20869446,137.2394714
2019-11-08,62.9810524,65.33374786,138.8567505
2019-11-11,63.47977829,64.72693634,138.9994659
2019-11-12,63.42168808,64.70750427,139.9127197
2019-11-13,64.02936554,64.66764832,140.1410675
2019-11-14,63.58631134,65.33822632,140.8545532
2019-11-15,64.3416748,66.50453949,142.6716003
2019-11-18,64.66609192,65.79858398,143.0236206
2019-11-19,64.46997833,65.53752136,143.0711365
2019-11-20,63.71946335,64.91923523,142.8229828
2019-11-21,63.43379211,64.83454132,142.6893158
2019-11-22,63.37809753,64.5351181,142.7943268
2019-11-25,64.48935699,65.10059357,144.3598328
2019-11-26,63.98577499,65.44235992,145.1235046
2019-11-27,64.84525299,65.41445923,145.4003296
2019-11-29,64.70241547,65.01439667,144.503006
2019-12-02,63.95431519,64.26509857,142.7561798
2019-12-03,62.81401062,64.53212738,142.5270691
2019-12-04,63.36841965,65.79061127,143.0425415
2019-12-05,64.2980957,66.16874695,143.118866
2019-12-06,65.54011536,66.79101563,144.8562012
2019-12-09,64.62252045,66.93748474,144.4839325
2019-12-10,65.00019073,66.99229431,144.2644196
2019-12-11,65.55462646,67.01023102,144.8085022
2019-12-12,65.72167206,67.27178955,146.2785187
2019-12-13,66.61504364,67.15023041,147.5099487
2019-12-16,67.75534821,67.81484222,148.4645081
2019-12-17,67.8884964,67.5134201,147.6626587
2019-12-18,67.7263031,67.38885498,147.3571777
2019-12-19,67.79408264,67.55925751,148.6363373
2019-12-20,67.65367126,67.23790741,150.2590942
2019-12-23,68.75765228,67.20053864,150.2590942
2019-12-24,68.82303619,66.93748474,150.230484
2019-12-26,70.18849945,67.77646637,151.4618378
2019-12-27,70.1618576,67.35250092,151.7386627
2019-12-30,70.57827759,66.56781006,150.4309082
2019-12-31,71.09397125,66.61165619,150.5359192
2020-01-02,72.71606445,68.12372589,153.3232727
2020-01-03,72.00912476,67.78942108,151.4141388
2020-01-06,72.582901,69.46092224,151.8054657
2020-01-07,72.241539,69.41757965,150.4213409
2020-01-08,73.40364075,69.96461487,152.8172913
2020-01-09,74.96277618,70.73732758,154.7264862
2020-01-10,75.13226318,71.23056793,154.0105591
2020-01-13,76.73740387,71.70386505,155.862442
2020-01-14,75.70121765,71.28785706,154.764679
2020-01-15,75.37680054,71.70236206,155.7669678
2020-01-16,76.32099152,72.32512665,158.6211395
2020-01-17,77.16593933,73.75450134,159.5088654
2020-01-21,76.643013,73.95427704,158.9361267
2020-01-22,76.9165802,74.03150177,158.1724854
2020-01-23,77.28697968,74.0663681,159.1461334
2020-01-24,77.06427002,73.07294464,157.54245
2020-01-27,74.79816437,71.43831635,154.9078522
2020-01-28,76.91416931,72.36797333,157.9434052
2020-01-29,78.52416229,72.6703949,160.4061432
2020-01-30,78.41036987,72.53138733,164.9308624
2020-01-31,74.93373871,71.45475769,162.4966736
2020-02-03,74.72795868,74.03099823,166.4581757
2020-02-04,77.19500732,72.09446716,171.9373779
2020-02-05,77.82447815,72.1522522,171.7273712
2020-02-06,78.73477173,73.54724121,175.2879486
2020-02-07,77.6645813,73.69670105,175.5361328
2020-02-10,78.03343201,75.16392517,180.127655
2020-02-11,77.56263733,75.16940308,176.061142
2020-02-12,79.40458679,75.64170837,176.3189392
2020-02-13,78.83912659,75.46186066,175.3643036
2020-02-14,78.85855103,75.76477814,176.9298096
2020-02-18,77.41461182,75.71146393,178.7243958
2020-02-19,78.5357666,76.06121063,179.260437
2020-02-20,77.73011017,75.63573456,176.5228882
2020-02-21,75.97067261,73.98965454,170.9425507
2020-02-24,72.3620224,70.82501221,163.5722656
2020-02-25,69.9109726,69.17395782,160.8730469
2020-02-26,71.02000427,69.40960693,162.8830872
2020-02-27,66.37755585,65.66854858,151.4065247
2020-02-28,66.33872223,66.72674561,155.0725555
2020-03-02,72.51490784,69.20683289,165.3909149
2020-03-03,70.21190643,66.82937622,157.4654846
2020-03-04,73.46864319,69.07778931,163.2468262
2020-03-05,71.08554077,65.71588135,159.1501312
2020-03-06,70.1415329,64.6880722,154.6513824
2020-03-09,64.5938797,60.5603981,144.1702576
2020-03-10,69.24602509,63.79029465,154.0292206
2020-03-11,66.84108734,60.55292892,147.0513458
2020-03-12,60.24020386,55.54591751,133.1052856
2020-03-13,67.45748138,60.76815796,152.028717
2020-03-16,58.77928162,54.02239227,129.6211395
2020-03-17,61.36381912,55.78954315,140.2937012
2020-03-18,59.86163712,54.6436615,134.3878784
2020-03-19,59.40297699,55.56484985,136.598999
2020-03-20,55.63174438,53.42404556,131.4685364
2020-03-23,54.44989777,52.64185333,130.1571503
2020-03-24,59.91260529,56.51992035,141.9878998
2020-03-25,59.58255768,54.9271431,140.6287079
2020-03-26,62.71797562,57.87953568,149.4251862
2020-03-27,60.12129974,55.33666992,143.2896576
2020-03-30,61.83705139,57.13570786,153.3687286
2020-03-31,61.71084976,57.93234253,150.9566498
2020-04-01,58.46380234,55.08308029,145.5964355
2020-04-02,59.4393692,55.84135818,148.6116028
2020-04-03,58.58514786,54.6974678,147.2427673
2020-04-06,63.69597244,59.13352966,158.1929321
2020-04-07,62.95821381,59.11310196,156.489151
2020-04-08,64.5696106,60.29734421,158.0589447
2020-04-09,65.03555298,60.35563278,158.0684967
2020-04-13,66.31204224,60.66004181,158.4226074
2020-04-14,69.66103363,63.23429108,166.2619629
2020-04-15,69.02519989,62.8975029,164.5198975
2020-04-16,69.57363892,62.94732285,169.4589233
2020-04-17,68.62963104,63.9327774,170.9521484
2020-04-20,67.20510101,63.10376358,167.5637054
2020-04-21,65.1277771,60.59926224,160.6337433
2020-04-22,67.003685,62.93436813,166.0896454
2020-04-23,66.74401093,63.58702469,164.0795441
2020-04-24,68.67088318,63.73648834,167.075531
2020-04-27,68.71942139,63.56560135,166.5969391
2020-04-28,67.60552216,61.46265411,162.5385132
2020-04-29,69.82603455,66.83385468,169.8321991
2020-04-30,71.29910278,67.1915741,171.5360107
2020-05-01,70.15122223,65.79409027,167.0946808
2020-05-04,71.14378357,66.10248566,171.1818848
2020-05-05,72.21156311,67.31362915,173.0196075
2020-05-06,72.95659637,67.12381744,174.7234039
2020-05-07,73.71131134,68.38230133,175.7380371
2020-05-08,75.46577454,69.16996002,176.7717438
2020-05-11,76.65326691,69.9118042,178.7435455
2020-05-12,75.77723694,68.54072571,174.6947021
2020-05-13,74.86228943,67.22496033,172.052887
2020-05-14,75.32221985,67.56373596,172.7994537
2020-05-15,74.87691498,68.41368103,175.3168182
2020-05-18,76.64109039,68.94924927,176.9919586
2020-05-19,76.19824982,68.42838287,175.7667389
2020-05-20,77.68014526,70.08417511,178.2047119
2020-05-21,77.10098267,69.8888855,176.0643005
2020-05-22,77.59742737,70.26851654,176.1410522
2020-05-26,77.0717926,70.59732819,174.2789612
2020-05-27,77.4076004,70.63818359,174.5093536
2020-05-28,77.44166565,70.58288574,174.1157532
2020-05-29,77.3662262,71.19020844,175.8915253
2020-06-01,78.31768036,71.33469391,175.4883881
2020-06-02,78.6802597,71.70336151,177.484848
2020-06-03,79.1133728,71.56187439,177.9167938
2020-06-04,78.43206024,70.35620117,175.5747528
2020-06-05,80.66587067,71.66201019,179.6829071
2020-06-08,81.14279175,72.07154083,180.7962952
2020-06-09,83.70513153,72.54732513,182.1784821
2020-06-10,85.85865784,73.03009796,188.9358063
2020-06-11,81.73654175,69.94069672,178.7902374
2020-06-12,82.44219971,70.40602875,180.2012329
2020-06-15,83.46180725,70.73832703,181.3530121
2020-06-16,85.67372131,71.87773895,185.7971039
2020-06-17,85.55448914,72.29624176,186.4402466
2020-06-18,85.58856201,71.54093933,188.4366913
2020-06-19,85.09944916,71.32970428,187.3136749
2020-06-22,87.32596588,72.33309937,192.5160065
2020-06-23,89.18991089,72.95835114,193.8022003
2020-06-24,87.61553955,71.34216309,189.8956757
2020-06-25,88.77867126,71.80847931,192.2952576
2020-06-26,86.05088043,67.75156403,188.4462738
2020-06-29,88.03407288,69.4987793,190.4715576
2020-06-30,88.76893616,70.42744446,195.3379211
2020-07-01,88.6010437,71.6445694,196.4801483
2020-07-02,88.6010437,72.97280121,197.9775543
2020-07-06,90.971138,74.51725769,202.2392578
2020-07-07,90.68888855,73.99313354,199.887619
2020-07-08,92.80103302,74.53220367,204.2837219
2020-07-09,93.20011139,75.27901459,205.7138824
2020-07-10,93.36314392,76.81100464,205.0899658
2020-07-13,92.93243408,75.29644775,198.7550201
2020-07-14,94.47029877,75.75679779,199.9835968
2020-07-15,95.12003326,75.41103363,199.6860352
2020-07-16,93.9495697,75.62825775,195.7314911
2020-07-17,93.75978088,75.50619507,194.7332764
2020-07-20,95.73564911,78.00572205,203.1031036
2020-07-21,94.41436005,77.64202118,200.3675232
2020-07-22,94.67959595,78.1437149,203.2470398
2020-07-23,90.37010193,75.51266479,194.4069061
2020-07-24,90.14624786,75.32286072,193.2167053
2020-07-27,92.28272247,76.23607635,195.6643066
2020-07-28,90.76674652,74.74842072,193.9077911
2020-07-29,92.5065918,75.82853699,195.8658905
2020-07-30,93.62593079,76.2983551,195.7122803
2020-07-31,103.4275284,73.88253784,196.7777252
2020-08-03,106.0336227,73.45856476,207.8447266
2020-08-04,106.7417374,72.9862442,204.7252655
2020-08-05,107.1286392,73.41670227,204.389328
2020-08-06,110.8663101,74.73646545,207.6624146
2020-08-07,108.3456573,74.45697021,203.9477539
2020-08-10,109.9204407,74.53717804,199.887619
2020-08-11,106.651413,73.75099945,195.2131805
2020-08-12,110.1959152,75.06130219,200.7898712
2020-08-13,112.1461334,75.65068817,200.3195496
2020-08-14,112.0461807,75.11659241,200.5115356
2020-08-17,111.7536392,75.62726593,201.8361206
2020-08-18,112.6848526,77.65099335,202.9975281
2020-08-19,112.8262253,77.09947205,201.7659607
2020-08-20,115.3298111,78.80435181,206.4613342
2020-08-21,121.2730484,78.73809814,204.9603577
2020-08-24,122.7234726,79.1257019,205.6049805
2020-08-25,121.7167053,80.12311554,208.2798004
2020-08-26,123.371933,82.32321167,212.7827454
2020-08-27,121.8970871,81.42393494,218.0072784
2020-08-28,121.699646,81.9261322,220.2491302
2020-08-31,125.8267441,81.41646576,216.9970093
2020-09-01,130.8387451,82.73821259,218.6712189
2020-09-02,128.1279907,86.10462189,222.8854675
2020-09-03,117.8699265,81.79810333,209.0784149
2020-09-04,117.9479523,79.26718903,206.1438141
2020-09-08,110.0106277,76.34518433,194.9923401
2020-09-09,114.3985825,77.56928253,203.2957764
2020-09-10,110.6639557,76.32675171,197.599762
2020-09-11,109.2110596,75.76377869,196.3105011
2020-09-14,112.4873886,75.69202423,197.6382599
2020-09-15,112.6629181,76.79606628,200.8807983
2020-09-16,109.337822,75.7727356,197.2919006
2020-09-17,107.5923843,74.50878143,195.2328186
2020-09-18,104.1795502,72.73814392,192.8082123
2020-09-21,107.3388596,71.30180359,194.8768768
2020-09-22,109.025795,73.01066589,199.5722351
2020-09-23,104.4525986,70.507164,193.0006256
2020-09-24,105.5251923,71.15881348,195.5022736
2020-09-25,109.4840927,71.98933411,199.9570923
2020-09-28,112.0973358,72.96382904,201.5158234
2020-09-29,111.2490158,73.20347595,199.4182739
2020-09-30,112.926178,73.21692657,202.3721466
2020-10-01,113.8817825,74.23776245,204.421524
2020-10-02,110.2056274,72.65991974,198.3887482
2020-10-05,113.598999,74.0349884,202.4202423
2020-10-06,110.3421707,72.41181183,198.1193695
2020-10-07,112.2143707,72.75309753,201.891037
2020-10-08,112.1071014,74.03050995,202.6126709
2020-10-09,114.057312,75.48976135,207.6447906
2020-10-12,121.3022919,78.1765976,213.0232544
2020-10-13,118.0844574,78.30265045,214.4280548
2020-10-14,118.172226,78.12329102,212.5037079
2020-10-15,117.7041626,77.67739105,211.3491364
2020-10-16,116.0562668,78.36891937,211.3491364
2020-10-19,113.0919571,76.45578003,206.1149445
2020-10-20,114.5838547,77.51797485,206.5286713
2020-10-21,113.9597931,79.38027954,206.6730347
2020-10-22,112.8676834,80.4773407,206.759552
2020-10-23,112.1753616,81.75624847,208.0488892
2020-10-26,112.1851196,79.23778534,202.1315765
2020-10-27,113.6965103,79.92581177,205.1816254
2020-10-28,108.4309769,75.55950165,195.0115814
2020-10-29,112.4483795,78.08144379,196.9743805
2020-10-30,106.1492615,80.76032257,194.8095093
2020-11-02,106.0614777,81.01042175,194.6748047
2020-11-03,107.6899109,82.21508789,198.6196747
2020-11-04,112.0875931,87.14337921,208.2028503
2020-11-05,116.0659943,87.85283661,214.8417664
2020-11-06,115.9341507,87.77212524,215.2554932
2020-11-09,113.6191635,87.83440399,210.1271667
2020-11-10,113.2773056,86.70794678,203.0263977
2020-11-11,116.7155609,87.3217392,208.356781
2020-11-12,116.4420547,87.17875671,207.2887726
2020-11-13,116.490921,88.53289032,208.3182678
2020-11-16,117.5067673,88.75011444,209.0110779
2020-11-17,116.6178818,88.19062042,206.3458405
2020-11-18,115.2894669,87.02629852,203.6254883
2020-11-19,115.8853149,87.88023376,204.9181519
2020-11-20,114.6155014,86.79762268,202.9598083
2020-11-23,111.2065201,86.43244171,202.6897278
2020-11-24,112.4958725,88.12734985,206.3072662
2020-11-25,113.3358994,88.25440216,206.316925
2020-11-27,113.8828888,89.33850098,207.6289063
2020-11-30,116.2857895,87.72180939,206.5098419
2020-12-01,119.870575,89.58311462,208.5742798
2020-12-02,120.2222137,91.07027435,207.7639465
2020-12-03,120.0854492,91.01148987,206.6738892
2020-12-04,119.4114761,91.07227325,206.7895966
2020-12-07,120.8766632,90.64829254,206.7220764
2020-12-08,121.4920197,90.60195923,208.3813324
2020-12-09,118.9523926,88.88712311,204.3199921
2020-12-10,120.3784943,88.44869995,203.0852356
2020-12-11,119.5677643,88.76954651,205.7284698
2020-12-14,118.9523926,87.68792725,206.6352539
2020-12-15,124.9107513,88.072052,206.5677338
2020-12-16,124.842392,87.83440399,211.5358734
2020-12-17,125.7117386,87.08210754,211.6709137
2020-12-18,123.7190933,86.24062347,210.870224
2020-12-21,125.2526093,86.65712738,214.7289581
2020-12-22,128.8179016,85.86647797,216.0312805
2020-12-23,127.9192734,86.30888367,213.214386
2020-12-24,128.9058075,86.63122559,214.8833008
2020-12-28,133.5162201,88.48655701,217.015274
2020-12-29,131.7384186,87.62117004,216.2338562
2020-12-30,130.6151733,86.66460419,213.8511047
2020-12-31,129.6090851,87.28038788,214.5649719
2021-01-04,126.4052582,86.10263062,210.0019989
2021-01-05,127.9680557,86.73435974,210.2046051
2021-01-06,123.6604843,86.45385742,204.7541199
2021-01-07,127.8801651,89.04256439,210.5808105
2021-01-08,128.9839478,90.0369873,211.8638916
2021-01-11,125.9852066,88.01973724,209.809082
2021-01-12,125.8093948,87.0148468,207.3394928
2021-01-13,127.8508759,87.40594482,208.6997223
2021-01-14,125.9168549,86.69748688,205.4969635
2021-01-15,124.1879501,86.49871063,205.1400146
2021-01-19,124.8619156,89.22241974,208.7961426
2021-01-20,128.9644012,94.00722504,216.4171753
2021-01-21,133.6920319,94.22394562,217.0249023
2021-01-22,135.8409576,94.71218109,217.9702911
2021-01-25,139.6015472,94.62998962,221.4238739
2021-01-26,139.8359222,95.5187912,224.125
2021-01-27,138.7615356,91.2117691,224.6748505
2021-01-28,133.9069061,92.82198334,230.4918823
2021-01-29,128.8960419,91.45838165,223.7680817
2021-02-01,131.0254364,94.7271347,231.1864777
2021-02-02,131.8556976,96.03044891,231.0514069
2021-02-03,130.8300629,103.1329346,234.4181824
2021-02-04,134.1999512,102.7493057,233.4631042
2021-02-05,133.7842102,104.5244293,233.6463776
2021-02-08,133.9309692,104.2708435,233.9069061
2021-02-09,133.0504913,103.8025284,235.1609955
2021-02-10,132.443985,104.3939056,234.2445221
2021-02-11,132.189682,104.4193192,235.855545
2021-02-12,132.4244537,104.8288422,236.3378754
2021-02-16,130.2919006,105.7151566,235.0934448
2021-02-17,127.9930267,106.0345078,236.1183624
2021-02-18,126.8876038,105.4809952,235.7219238
2021-02-19,127.0441055,104.6808701,232.9952545
2021-02-22,123.2583237,102.8743668,226.7490387
2021-02-23,123.121376,103.172287,225.5500641
2021-02-24,122.6224594,104.3834381,226.787735
2021-02-25,118.3573456,101.2043686,221.4116974
2021-02-26,118.6214523,101.4783783,224.6895447
2021-03-01,125.0093689,103.7028809,229.0986176
2021-03-02,122.3974686,103.4203949,226.1301727
2021-03-03,119.4040604,100.9726944,220.0290527
2021-03-04,117.5160522,102.0876923,219.2264862
2021-03-05,118.777977,105.0495529,223.9353485
2021-03-08,113.8280869,100.8461533,219.8646851
2021-03-09,118.4551697,102.2675476,226.0431976
2021-03-10,117.3693237,102.3836365,224.7282257
2021-03-11,119.3062363,105.3599319,229.2823181
2021-03-12,118.3964767,102.7268906,227.947998
2021-03-15,121.2920685,102.9545822,227.0390778
2021-03-16,122.837677,104.2514191,229.8431549
2021-03-17,122.045311,104.1796799,229.1952972
2021-03-18,117.907341,101.4464951,223.0844421
2021-03-19,117.379097,101.7942505,222.7267151
2021-03-22,120.705101,101.5645599,228.180069
2021-03-23,119.8736115,102.2804947,229.7174225
2021-03-24,117.4769211,101.8869095,227.6676025
2021-03-25,117.9660339,101.8520432,224.6508331
2021-03-26,118.5725479,101.4131088,228.6538239
2021-03-29,118.7486496,102.4294662,227.4548798
2021-03-30,117.2910538,102.4090347,224.177063
2021-03-31,119.4921036,103.0611954,227.9673615
2021-04-01,120.3235931,106.5048141,234.3295593
2021-04-05,123.1604919,110.8790894,240.8271637
2021-04-06,123.4637527,110.839241,239.6572418
2021-04-07,125.1169815,112.0812912,241.629715
2021-04-08,127.5234528,112.8664627,244.8688354
2021-04-09,130.1060333,113.8847961,247.382843
2021-04-12,128.3843079,112.3358765,247.4408264
2021-04-13,131.5048828,112.957634,249.935379
2021-04-14,129.1571198,112.3383484,247.1314087
2021-04-15,131.5733643,114.4218674,250.9119873
2021-04-16,131.2407837,114.4766693,252.1109924
2021-04-19,131.9059601,114.70784,250.1771545
2021-04-20,130.2136078,114.2709198,249.7130432
2021-04-21,130.595108,114.2539673,251.9562988
2021-04-22,129.0690765,112.9900131,248.6590881
2021-04-23,131.3973083,115.3505249,252.5074615
2021-04-26,131.7885895,115.9204865,252.8941345
2021-04-27,131.4657288,114.9430008,253.3001862
2021-04-28,130.6733856,118.5694733,246.1354675
2021-04-29,130.5755615,121.0595169,244.1533508
2021-04-30,128.5995636,120.0745544,243.8342438
2021-05-03,129.6560059,119.3297348,243.5248871
2021-05-04,125.0680695,117.291069,239.5895538
2021-05-05,125.3126373,117.4151077,238.3132629
2021-05-06,126.9169693,118.6412048,241.4653168
2021-05-07,127.5930862,119.5051117,244.1049957
2021-05-10,124.3006058,116.6638107,238.9997253
2021-05-11,123.3795013,115.0247116,238.0811462
2021-05-12,120.302597,111.5531845,231.0904541
2021-05-13,122.4583817,112.6935806,234.9870758
2021-05-14,124.8885498,115.3933792,239.9376221
2021-05-17,123.732254,115.6549454,237.065918
2021-05-18,122.3408051,114.7591629,235.0354309
2021-05-19,122.184021,115.0222168,235.6168671
2021-05-20,124.7513504,117.3827286,238.8731995
2021-05-21,122.9091415,116.8351974,237.603653
2021-05-24,124.5455933,119.9026871,243.0404968
2021-05-25,124.3496017,120.0222473,243.9514771
2021-05-26,124.3006058,121.2408752,243.7285767
2021-05-27,122.7621689,119.6954269,241.61586
2021-05-28,122.1056213,120.1463013,241.9744415
2021-06-01,121.7822495,121.055542,239.7648163
2021-06-02,122.5465775,120.6305618,239.6679077
2021-06-03,121.0571365,119.8000488,238.1269836
2021-06-04,123.3598938,122.1491013,243.0501862
2021-06-07,123.3696899,122.8630371,245.9769745
2021-06-08,124.1928024,123.6980438,244.7752533
2021-06-09,124.5749664,124.1240082,245.7637634
2021-06-10,123.5754623,125.6286087,249.3011017
2021-06-11,124.7905579,125.2464828,249.9311218
2021-06-14,127.8576355,125.8996277,251.8693695
2021-06-15,127.0345306,125.5817719,250.3865356
2021-06-16,127.5342865,125.2464828,249.4367828
2021-06-17,129.1413116,125.9185638,252.8481598
2021-06-18,127.8380737,125.1179352,251.4235382
2021-06-21,129.641098,126.0022583,254.5248413
2021-06-22,131.2873383,126.5448074,257.315918
2021-06-23,131.0129395,126.0087433,257.0832825
2021-06-24,130.728775,126.8263016,258.4595642
2021-06-25,130.4347839,126.540329,256.8410339
2021-06-28,132.0711975,126.3654556,260.4268799
2021-06-29,133.5900574,125.5673218,263.0241089
2021-06-30,134.2073975,124.8673325,262.5395813
2021-07-01,134.5112,125.916069,263.2179565
2021-07-02,137.1470795,128.2581482,269.0812683
2021-07-06,139.165741,129.3063812,269.0909424
2021-07-07,141.6644897,129.6117859,271.2908936
2021-07-08,140.3611908,128.7145233,268.8583374
2021-07-09,142.1936188,129.1105804,269.3623352
2021-07-12,141.5958862,130.0965424,268.7614746
2021-07-13,142.7129669,130.5255127,272.3084717
2021-07-14,146.1524353,131.6096191,273.7912903
2021-07-15,145.4958801,130.7965393,272.3569641
2021-07-16,143.447876,131.3734589,272.0856323
2021-07-19,139.5870667,128.7912292,268.4609985
2021-07-20,143.2127075,130.6321411,270.6996765
2021-07-21,142.4777832,132.1257477,272.7155151
2021-07-22,143.8496552,132.8511658,277.3092957
2021-07-23,145.5742798,137.3225708,280.7302551
2021-07-26,145.9956207,139.1445465,280.1294556
2021-07-27,143.8202362,136.3067322,277.6969299
2021-07-28,142.0662079,135.893219,277.3867493
2021-07-29,142.7129669,136.051651,277.6581421
2021-07-30,142.9285278,134.7368622,276.1171875
2021-08-02,142.5953674,135.5026245,276.0299377
2021-08-03,144.3984222,135.792099,278.2591248
2021-08-04,143.9966736,135.5414886,277.6678162
2021-08-05,144.1044159,136.4497223,280.5848999
2021-08-06,143.4174805,136.5453644,280.5267639
2021-08-09,143.3684082,137.5079041,279.4316711
2021-08-10,142.8875427,137.602066,277.6000366
2021-08-11,143.1426849,137.1965332,278.0942383
2021-08-12,146.1162262,137.894043,280.8658752
2021-08-13,146.3223114,137.9104614,283.8121643
2021-08-16,148.3046875,138.4186554,285.5081482
2021-08-17,147.3920135,136.8089447,284.0350037
2021-08-18,143.6333618,136.0810547,282.2970276
2021-08-19,143.967041,136.4233093,288.1617432
2021-08-20,145.429306,137.9413605,295.5316162
2021-08-23,146.9209747,140.5943298,295.8132019
2021-08-24,146.8326569,141.8886719,293.8421021
2021-08-25,145.5961151,142.4382019,293.2497864
2021-08-26,144.7913818,141.6141663,290.4143982
2021-08-27,145.8316498,144.0329742,291.0262146
2021-08-30,150.2674255,144.9486847,294.7839355
2021-08-31,149.0014496,144.9412231,293.1235352
2021-09-01,149.668808,145.3198395,293.0749512
2021-09-02,150.7875519,143.7026672,292.4147339
2021-09-03,151.4254456,144.2566833,292.4050598
2021-09-07,153.7709045,144.9980011,291.4727783
2021-09-08,152.2203522,144.3647766,291.5019836
2021-09-09,151.1997223,144.3946686,288.6278381
2021-09-10,146.1947937,141.4129028,287.1325378
2021-09-13,146.7639465,142.9513702,288.3753967
2021-09-14,145.3605804,142.8925781,291.0942078
2021-09-15,146.2536163,144.686142,295.9782104
2021-09-16,146.0181122,143.8565979,296.3666992
2021-09-17,143.3389282,140.9570313,291.1717834
2021-09-20,140.2770844,138.5192871,285.7633972
2021-09-21,140.7579498,139.1465302,286.2489319
2021-09-22,143.1328735,140.4339142,289.9193115
2021-09-23,144.0946198,141.3187408,290.8708191
2021-09-24,144.1829681,142.1223297,290.6669312
2021-09-27,142.6618195,140.9944,285.6372375
2021-09-28,139.2662811,135.6964417,275.2961731
2021-09-29,140.1691437,134.0393677,275.7621765
2021-09-30,138.8638916,132.7883759,273.7424622
2021-10-01,139.9924774,135.9739227,280.7142334
2021-10-04,136.5478821,133.286087,274.8980408
2021-10-05,138.4811554,135.6894684,280.3841248
2021-10-06,139.354599,136.8622437,284.6079712
2021-10-07,140.6205902,138.6871796,286.2975159
2021-10-08,140.2378387,139.5545654,286.2975159
2021-10-11,140.1495209,138.3504028,285.6954346
2021-10-12,138.8737183,136.223526,284.3845825
2021-10-13,138.2848969,137.4062805,287.7151184
2021-10-14,141.0818024,140.9057159,293.9682922
2021-10-15,142.1416931,141.1677704,295.3859863
